NOMBRE_CIENTIFICO,NOMBRE_COMUN,NOMBRE_CIENTIFICO_RESOLUCION_POA,NOMBRE_COMUN_RESOLUCION_POA,BLOQUE,FAJA,CODIGO_ESPECIE,VOLUMEN_ESPECIE,DAP,AC,DMC,CONDICION,ESTADO,ZONA_UTM,COORDENADA_ESTE,COORDENADA_NORTE,PCA,OBSERVACION
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,34,2490,3.3457,64,16,56,Semillero,En Pie,18S,455929,9153442,PC 07,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,34,2491,9.5604,102,18,56,Aprovechable,En Pie,18S,455876,9153426,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,34,2492,9.5604,102,18,56,Aprovechable,En Pie,18S,455922,9153377,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,34,2493,3.0394,61,16,56,Aprovechable,En Pie,18S,455900,9153339,PC 07,
Ormosia coccinea , Huayruro,Ormosia coccinea , Huayruro, ,34,2494,3.777,68,16,46,Aprovechable,En Pie,18S,455902,9153324,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,34,2495,3.7639,64,18,56,Semillero,En Pie,18S,455917,9153323,PC 07,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,34,2496,2.9195,58,17,56,Semillero,En Pie,18S,455905,9153197,PC 07,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,34,2497,14.5887,126,18,56,Aprovechable,En Pie,18S,455899,9153156,PC 07,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,34,2498,3.8824,65,18,64,Semillero,En Pie,18S,455944,9152952,PC 07,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,34,2499,6.1237,84,17,56,Aprovechable,En Pie,18S,455914,9152805,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,34,2500,10.7183,108,18,56,Aprovechable,En Pie,18S,455943,9152801,PC 07,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,34,2501,5.6941,81,17,41,Aprovechable,En Pie,18S,455886,9152752,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,34,2502,8.8253,98,18,56,Aprovechable,En Pie,18S,455926,9152698,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,34,2503,6.2078,80,19,56,Aprovechable,En Pie,18S,455866,9152713,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,34,2504,1.859,51,14,51,Semillero,En Pie,18S,455902,9152638,PC 07,SEMILLERO
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,34,2505,12.5594,124,16,41,Aprovechable,En Pie,18S,455896,9152627,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,34,2506,5.5327,85,15,56,Aprovechable,En Pie,18S,455931,9152595,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,34,2507,3.5548,64,17,56,Aprovechable,En Pie,18S,455916,9152574,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,34,2508,6.4992,103,12,60,Aprovechable,En Pie,18S,455922,9152558,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,34,2509,10.1272,115,15,51,Aprovechable,En Pie,18S,455929,9152553,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,34,2510,9.0054,105,16,60,Aprovechable,En Pie,18S,455913,9152544,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,34,2511,14.0084,140,14,51,Aprovechable,En Pie,18S,455878,9152579,PC 07,
Sloanea guianensis , Huangana casho,Sloanea guianensis , Huangana casho, ,34,2512,10.3531,130,12,41,Aprovechable,En Pie,18S,455893,9152517,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,34,2513,5.2276,80,16,51,Aprovechable,En Pie,18S,455941,9152492,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,34,2514,23.606,170,16,60,Aprovechable,En Pie,18S,455928,9152434,PC 07,
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,34,2515,4.375,69,18,41,Aprovechable,En Pie,18S,455935,9152426,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,34,2516,7.6096,91,18,56,Aprovechable,En Pie,18S,455875,9152425,PC 07,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,34,2517,21.2462,148,19,64,Aprovechable,En Pie,18S,455916,9152378,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,34,2518,6.4814,92,15,60,Semillero,En Pie,18S,455883,9152359,PC 07,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,34,2519,10.8129,123,14,60,Semillero,En Pie,18S,455917,9152284,PC 07,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,34,2520,7.4126,110,12,60,Semillero,En Pie,18S,455900,9152267,PC 07,SEMILLERO
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,34,2521,3.0394,61,16,41,Aprovechable,En Pie,18S,455905,9152182,PC 07,
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,34,2522,3.7522,70,15,41,Aprovechable,En Pie,18S,455907,9152134,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,34,2523,3.7522,70,15,60,Semillero,En Pie,18S,455889,9152091,PC 07,SEMILLERO
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,34,2524,18.3784,150,16,64,Aprovechable,En Pie,18S,455869,9151994,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,34,2525,8.3893,93,19,56,Aprovechable,En Pie,18S,455917,9151981,PC 07,
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,34,2526,4.6323,71,18,41,Aprovechable,En Pie,18S,455880,9151963,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,35,2527,4.5946,75,16,41,Aprovechable,En Pie,18S,455814,9151960,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,35,2528,4.8818,75,17,51,Aprovechable,En Pie,18S,455821,9151968,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,35,2529,6.0493,92,14,60,Aprovechable,En Pie,18S,455839,9151984,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,35,2530,10.9177,109,18,56,Aprovechable,En Pie,18S,455819,9152079,PC 07,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,35,2531,6.6162,90,16,41,Aprovechable,En Pie,18S,455867,9152111,PC 07,
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,35,2532,2.7797,55,18,41,Semillero,En Pie,18S,455860,9152211,PC 07,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,35,2533,15.6829,160,12,60,Semillero,En Pie,18S,455853,9152370,PC 07,SEMILLERO
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,35,2534,5.1456,77,17,51,Semillero,En Pie,18S,455808,9152367,PC 07,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,35,2535,10.2461,112,16,60,Semillero,En Pie,18S,455816,9152370,PC 07,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,35,2536,3.3081,60,18,56,Semillero,En Pie,18S,455840,9152382,PC 07,SEMILLERO
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,35,2537,4.2525,70,17,51,Aprovechable,En Pie,18S,455831,9152430,PC 07,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,35,2538,4.0024,70,16,41,Aprovechable,En Pie,18S,455845,9152624,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,35,2539,5.0128,76,17,41,Aprovechable,En Pie,18S,455856,9152672,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,35,2540,11.5242,109,19,56,Aprovechable,En Pie,18S,455832,9152766,PC 07,
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,35,2541,1.3731,41,16,41,Semillero,En Pie,18S,455835,9152816,PC 07,SEMILLERO
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,35,2542,4.2252,66,19,64,Semillero,En Pie,18S,455867,9152879,PC 07,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,35,2543,5.1638,85,14,60,Semillero,En Pie,18S,455815,9152970,PC 07,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,35,2544,9.939,104,18,56,Aprovechable,En Pie,18S,455864,9153068,PC 07,
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,35,2545,5.0128,76,17,41,Aprovechable,En Pie,18S,455794,9153146,PC 07,
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,35,2546,4.6323,71,18,41,Aprovechable,En Pie,18S,455836,9153219,PC 07,
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,35,2547,2.3901,51,18,41,Aprovechable,En Pie,18S,455839,9153363,PC 07,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,35,2548,5.2801,78,17,41,Aprovechable,En Pie,18S,455823,9153417,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,35,2549,4.4851,68,19,56,Aprovechable,En Pie,18S,455829,9153846,PC 07,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,35,2550,8.4982,102,16,41,Aprovechable,En Pie,18S,455824,9153965,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,35,2551,2.2795,61,12,56,Aprovechable,En Pie,18S,455844,9154022,PC 07,
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,35,2552,3.1243,60,17,41,Aprovechable,En Pie,18S,455862,9154027,PC 07,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,35,2553,4.8429,77,16,41,Aprovechable,En Pie,18S,455830,9154024,PC 07,
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,35,2554,13.2324,120,18,41,Aprovechable,En Pie,18S,455843,9154057,PC 07,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,90,2555,5.2276,80,16,41,Aprovechable,En Pie,18S,451977,9154033,PC 07,
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,90,2556,4.0808,73,15,41,Aprovechable,En Pie,18S,451991,9154045,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,90,2557,7.2787,89,18,41,Aprovechable,En Pie,18S,452019,9154051,PC 07,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,90,2558,2.9166,69,12,41,Semillero,En Pie,18S,452010,9153945,PC 07,SEMILLERO
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,90,2559,4.1282,76,14,41,Semillero,En Pie,18S,452009,9153943,PC 07,SEMILLERO
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,90,2560,7.9247,84,22,64,Semillero,En Pie,18S,452008,9153929,PC 07,SEMILLERO
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,90,2561,7.2174,94,16,41,Aprovechable,En Pie,18S,451985,9153906,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,90,2562,5.073,91,12,60,Semillero,En Pie,18S,452012,9153880,PC 07,SEMILLERO
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,90,2563,11.5269,112,18,51,Aprovechable,En Pie,18S,451994,9153799,PC 07,
Handroanthus incanus , Tahuari, ,, ,90,2564,4.8818,75,17,46,Aprovechable,En Pie,18S,451987,9153768,PC 07,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,90,2565,4.0024,70,16,41,Aprovechable,En Pie,18S,451974,9153749,PC 07,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,90,2566,3.2646,73,12,41,Aprovechable,En Pie,18S,451987,9153761,PC 07,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,90,2567,2.7205,73,10,41,Semillero,En Pie,18S,451991,9153578,PC 07,SEMILLERO
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,90,2568,1.1277,47,10,41,Semillero,En Pie,18S,452004,9153489,PC 07,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,90,2569,2.7216,56,17,56,Semillero,En Pie,18S,451983,9153462,PC 07,SEMILLERO
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,90,2570,2.091,64,10,41,Semillero,En Pie,18S,451985,9153361,PC 07,SEMILLERO
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,90,2571,4.013,68,17,41,Semillero,En Pie,18S,451999,9153329,PC 07,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,90,2572,5.8811,80,18,56,Aprovechable,En Pie,18S,451977,9153224,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,90,2573,7.8567,90,19,56,Aprovechable,En Pie,18S,451989,9153127,PC 07,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,90,2574,6.0536,79,19,64,Semillero,En Pie,18S,451997,9153122,PC 07,SEMILLERO
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,90,2575,2.4249,50,19,41,Aprovechable,En Pie,18S,451979,9153034,PC 07,
Sloanea guianensis , Huangana casho,Sloanea guianensis , Huangana casho, ,90,2576,10.2919,120,14,41,Aprovechable,En Pie,18S,451977,9153028,PC 07,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,90,2577,4.6892,81,14,41,Aprovechable,En Pie,18S,451988,9152983,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,90,2578,4.7637,72,18,56,Aprovechable,En Pie,18S,451987,9152960,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,90,2579,8.1828,107,14,60,Aprovechable,En Pie,18S,452016,9152706,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,90,2581,5.043,84,14,60,Semillero,En Pie,18S,452002,9152560,PC 07,SEMILLERO
Handroanthus incanus , Tahuari, ,, ,90,2582,5.6941,81,17,46,Semillero,En Pie,18S,451988,9152529,PC 07,SEMILLERO
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,90,2583,11.7622,120,16,41,Aprovechable,En Pie,18S,451992,9152360,PC 07,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,90,2584,3.1514,57,19,41,Semillero,En Pie,18S,451998,9152311,PC 07,SEMILLERO
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,90,2585,3.451,65,16,41,Aprovechable,Muerto,18S,451987,9152283,PC 07,SECO PARADO
Handroanthus incanus , Tahuari, ,, ,90,2586,5.8333,69,24,46,Aprovechable,En Pie,18S,451997,9152246,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,90,2587,7.9477,93,18,56,Aprovechable,En Pie,18S,451989,9152103,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,90,2588,11.322,111,18,56,Aprovechable,En Pie,18S,452020,9152104,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,90,2589,12.2899,119,17,51,Aprovechable,Muerto,18S,452022,9152095,PC 07,SECO PARADO
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,90,2590,3.4028,69,14,41,Aprovechable,En Pie,18S,451993,9152091,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,89,2591,4.9695,78,16,56,Aprovechable,En Pie,18S,452042,9152002,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,89,2592,6.2078,80,19,56,Aprovechable,En Pie,18S,452060,9152011,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,89,2593,4.1192,82,12,60,Aprovechable,En Pie,18S,452073,9152001,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,89,2594,3.4327,82,10,60,Aprovechable,En Pie,18S,452062,9152006,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,89,2595,6.6162,90,16,60,Aprovechable,En Pie,18S,452077,9152011,PC 07,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,89,2596,4.7637,72,18,64,Aprovechable,En Pie,18S,452071,9152033,PC 07,
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,89,2597,8.1682,100,16,41,Aprovechable,En Pie,18S,452037,9152100,PC 07,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,89,2598,8.6787,100,17,51,Aprovechable,En Pie,18S,452072,9152109,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,89,2599,1.859,51,14,51,Semillero,En Pie,18S,452082,9152124,PC 07,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,89,2600,5.0283,72,19,56,Aprovechable,En Pie,18S,452051,9152197,PC 07,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,30,2601,4.3528,73,16,41,Aprovechable,En Pie,18S,456189,9153857,PC 07,
Hura crepitans , Catahua,Hura crepitans , Catahua, ,30,2602,6.2027,90,15,60,Semillero,En Pie,18S,456156,9153839,PC 07,SEMILLERO
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,30,2603,3.4446,63,17,41,Semillero,En Pie,18S,456172,9153832,PC 07,SEMILLERO
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,30,2604,4.7528,70,19,41,Aprovechable,En Pie,18S,456197,9153783,PC 07,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,30,2605,4.3528,73,16,41,Aprovechable,En Pie,18S,456175,9153782,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,30,2606,5.4561,75,19,51,Aprovechable,En Pie,18S,456208,9153745,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,30,2607,9.6997,100,19,56,Aprovechable,En Pie,18S,456180,9153649,PC 07,
Parkia nitida , Goma huayo pashaco,Parkia nitida , Goma huayo pashaco, ,30,2608,5.8811,80,18,41,Aprovechable,En Pie,18S,456158,9153582,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,30,2609,4.8818,75,17,56,Aprovechable,En Pie,18S,456178,9153584,PC 07,
Terminalia oblonga , Yacushapana,Terminalia oblonga , Yacushapana, ,30,2610,3.2354,65,15,41,Semillero,En Pie,18S,456160,9153490,PC 07,SEMILLERO
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,30,2611,4.5027,70,18,51,Semillero,En Pie,18S,456187,9153382,PC 07,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,30,2612,4.7528,70,19,56,Semillero,En Pie,18S,456192,9153369,PC 07,SEMILLERO
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,30,2613,3.8824,65,18,51,Aprovechable,En Pie,18S,456179,9153337,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,30,2614,5.1689,75,18,51,Aprovechable,En Pie,18S,456192,9153335,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,30,2615,7.3169,105,13,41,Aprovechable,En Pie,18S,456148,9153326,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,30,2616,3.7522,70,15,56,Aprovechable,En Pie,18S,456146,9153314,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,30,2617,3.3081,60,18,56,Semillero,En Pie,18S,456175,9153293,PC 07,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,30,2618,2.804,65,13,56,Aprovechable,En Pie,18S,456161,9153290,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,30,2619,9.1892,100,18,56,Aprovechable,En Pie,18S,456149,9153284,PC 07,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,30,2620,6.2027,90,15,64,Aprovechable,En Pie,18S,456152,9153267,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,30,2621,4.9009,80,15,41,Aprovechable,En Pie,18S,456157,9153246,PC 07,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,30,2622,4.0024,70,16,41,Aprovechable,En Pie,18S,456202,9153238,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,30,2623,3.6667,65,17,56,Aprovechable,En Pie,18S,456187,9153222,PC 07,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,30,2624,5.8811,80,18,41,Aprovechable,En Pie,18S,456190,9153167,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,30,2625,4.0024,70,16,56,Semillero,En Pie,18S,456208,9153152,PC 07,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,30,2626,6.6366,100,13,60,Aprovechable,En Pie,18S,456172,9153147,PC 07,
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,30,2627,4.5027,70,18,51,Semillero,En Pie,18S,456183,9153107,PC 07,SEMILLERO
Hura crepitans , Catahua,Hura crepitans , Catahua, ,30,2628,17.0102,140,17,60,Aprovechable,En Pie,18S,456180,9153032,PC 07,
Myroxylon balsamum , Estoraque,Myroxylon balsamum , Estoraque, ,30,2629,1.8011,42,20,41,Semillero,En Pie,18S,456195,9152814,PC 07,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,30,2630,3.6667,65,17,56,Aprovechable,En Pie,18S,456195,9152784,PC 07,
Pouteria torta , Quina quina,Pouteria torta , Quina quina, ,30,2631,4.8818,75,17,41,Aprovechable,En Pie,18S,456189,9152609,PC 07,
Ceiba pentandra , Lupuna,Ceiba pentandra , Lupuna, ,30,2632,7.5114,88,19,64,Aprovechable,En Pie,18S,456186,9152400,PC 07,
Handroanthus incanus , Tahuari, ,, ,30,2633,3.3173,57,20,46,Semillero,En Pie,18S,456190,9152379,PC 07,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,30,2634,3.4919,60,19,56,Semillero,En Pie,18S,456198,9152363,PC 07,SEMILLERO
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,30,2635,4.7528,70,19,56,Aprovechable,En Pie,18S,456212,9152312,PC 07,
Brosimum guianense , Manchinga,Brosimum guianense , Manchinga, ,30,2636,7.4432,90,18,41,Aprovechable,En Pie,18S,456166,9152305,PC 07,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,30,2637,5.1689,75,18,41,Aprovechable,En Pie,18S,456193,9152155,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,30,2638,5.5543,80,17,51,Aprovechable,En Pie,18S,456211,9152134,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,30,2639,7.008,85,19,41,Aprovechable,En Pie,18S,456204,9152138,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,30,2640,2.9436,62,15,41,Aprovechable,En Pie,18S,456162,9152115,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,30,2641,6.6162,90,16,41,Aprovechable,En Pie,18S,456166,9152108,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,30,2642,8.2932,95,18,41,Aprovechable,En Pie,18S,456174,9152112,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,30,2643,4.7528,70,19,41,Aprovechable,En Pie,18S,456179,9152105,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,30,2644,5.8811,80,18,41,Aprovechable,En Pie,18S,456164,9152099,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,30,2645,3.6667,65,17,51,Aprovechable,En Pie,18S,456185,9152079,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,30,2646,6.6392,85,18,41,Aprovechable,En Pie,18S,456195,9152072,PC 07,
Dipteryx micrantha , Shihuahuaco,Dipteryx micrantha , Shihuahuaco, ,30,2647,4.0024,70,16,51,Aprovechable,En Pie,18S,456187,9152046,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,30,2648,2.7568,60,15,56,Aprovechable,En Pie,18S,456198,9152022,PC 07,
Calycophyllum spruceanum , Capirona,Calycophyllum spruceanum , Capirona, ,30,2649,4.5946,75,16,41,Aprovechable,En Pie,18S,456184,9152015,PC 07,
Copaifera reticulata , Copaiba,Copaifera reticulata , Copaiba, ,30,2650,3.7522,70,15,56,Semillero,En Pie,18S,456170,9152016,PC 07,SEMILLERO
Ceiba samauma , Huimba,Ceiba samauma , Huimba, ,30,2651,5.2276,80,16,51,Aprovechable,En Pie,18S,456179,9152000,PC 07,
Manilkara bidentata , Quinilla,Manilkara bidentata , Quinilla, ,30,2652,5.1689,75,18,41,Aprovechable,En Pie,18S,456192,9151982,PC 07,
Parkia nitida , Goma huayo pashaco,Parkia nitida , Goma huayo pashaco, ,31,2653,4.3074,75,15,41,Semillero,En Pie,18S,456101,9151973,PC 07,SEMILLERO
